id,name,categ_id/id,type,sale_ok,list_price,default_code,attribute_line_ids/attribute_id/id,attribute_line_ids/value_ids/id
,,,,,,,__export__.product_attribute_40_ba9aed44,__export__.product_attribute_value_8943_cd953f16
template_ddys_-_verdict_liq_fb120ml_60ml_x2,DDYS - Verdict (LIQ FB)(120mL; 60mL x2),__export__.product_category_12_40483604,consu,True,8.75,,__export__.product_attribute_38_3ff3f277,"__export__.product_attribute_value_8054_6014af76,__export__.product_attribute_value_8224_f1fdb641,__export__.product_attribute_value_8268_33ac5dfa,__export__.product_attribute_value_8463_4ea4803e"
,,,,,,,__export__.product_attribute_40_ba9aed44,"__export__.product_attribute_value_8930_521b6c86,__export__.product_attribute_value_8939_ce32aa4e"
template_ddys_-_verdict_liq_salt30ml,DDYS - Verdict (LIQ Salt)(30mL),__export__.product_category_12_40483604,consu,True,2.95,,__export__.product_attribute_38_3ff3f277,__export__.product_attribute_value_8268_33ac5dfa
,,,,,,,__export__.product_attribute_40_ba9aed44,__export__.product_attribute_value_8943_cd953f16
template_ddys_-_zen_haus_liq_fb120ml_60ml_x2,DDYS - Zen Haus (LIQ FB)(120mL; 60mL x2),__export__.product_category_12_40483604,consu,True,8.75,,__export__.product_attribute_38_3ff3f277,"__export__.product_attribute_value_7911_56959e2d,__export__.product_attribute_value_8012_c0099f11,__export__.product_attribute_value_8234_4d0154be,__export__.product_attribute_value_8235_6ff61b8b,__export__.product_attribute_value_8255_c78b75f3,__export__.product_attribute_value_8256_3798d1d0"
,,,,,,,__export__.product_attribute_40_ba9aed44,"__export__.product_attribute_value_8942_24e2001a,__export__.product_attribute_value_8930_521b6c86,__export__.product_attribute_value_8939_ce32aa4e"
template_ddys_-_zen_haus_liq_salt30ml,DDYS - Zen Haus (LIQ Salt)(30mL),__export__.product_category_12_40483604,consu,True,5.50,,__export__.product_attribute_38_3ff3f277,"__export__.product_attribute_value_8012_c0099f11,__export__.product_attribute_value_8058_0f9588a2,__export__.product_attribute_value_8234_4d0154be,__export__.product_attribute_value_8235_6ff61b8b,__export__.product_attribute_value_8255_c78b75f3,__export__.product_attribute_value_8256_3798d1d0"
,,,,,,,__export__.product_attribute_40_ba9aed44,"__export__.product_attribute_value_8931_459a1bf6,__export__.product_attribute_value_8943_cd953f16"
template_dmvw_-_geek_bar_pulse_dispo_15000puff16ml,DMVW - Geek Bar Pulse (Dispo) (15000Puff)(16mL),__export__.product_category_12_40483604,consu,True,10.00,,__export__.product_attribute_38_3ff3f277,"__export__.product_attribute_value_5951_e175b6e3,__export__.product_attribute_value_5073_4dec2767"
,,,,,,,__export__.product_attribute_40_ba9aed44,__export__.product_attribute_value_8943_cd953f16
template_dmvw_-_hyde_edge_rave_dispo_4000puff10ml,DMVW - Hyde Edge Rave (Dispo) (4000Puff)(10mL),__export__.product_category_12_40483604,consu,True,0.95,,__export__.product_attribute_38_3ff3f277,__export__.product_attribute_value_8147_b3375f04
,,,,,,,__export__.product_attribute_40_ba9aed44,__export__.product_attribute_value_8943_cd953f16
template_dmvw_-_hyde_edge_recharge_dispo_3300puff10ml,DMVW - Hyde Edge Recharge (Dispo) (3300Puff)(10mL),__export__.product_category_12_40483604,consu,True,0.95,,__export__.product_attribute_38_3ff3f277,"__export__.product_attribute_value_7993_c726f18e,__export__.product_attribute_value_8478_e09ab371"
,,,,,,,__export__.product_attribute_40_ba9aed44,__export__.product_attribute_value_8943_cd953f16
template_dmvw_-_hyde_mag_dispo_4500puff10ml,DMVW - Hyde Mag (Dispo) (4500Puff)(10mL),__export__.product_category_12_40483604,consu,True,0.95,,__export__.product_attribute_38_3ff3f277,__export__.product_attribute_value_8122_f50670f7
,,,,,,,__export__.product_attribute_40_ba9aed44,__export__.product_attribute_value_8943_cd953f16
template_dmvw_-_raz_ltx25000_dispo_25000puff16ml,DMVW - RAZ LTX25000 (Dispo) (25000Puff)(16mL),__export__.product_category_12_40483604,consu,True,11.00,,__export__.product_attribute_38_3ff3f277,__export__.product_attribute_value_4422_de900897
,,,,,,,__export__.product_attribute_40_ba9aed44,__export__.product_attribute_value_8943_cd953f16
template_dmvw_-_raz_ltx25000_zero_dispo_25000puff16ml,DMVW - RAZ LTX25000 Zero (Dispo) (25000Puff)(16mL),__export__.product_category_12_40483604,consu,True,9.50,,__export__.product_attribute_38_3ff3f277,"__export__.product_attribute_value_3414_8e8d2f48,__export__.product_attribute_value_3625_98ad95b5,__export__.product_attribute_value_4391_a5c42b3d,__export__.product_attribute_value_4690_5eaf33c6,__export__.product_attribute_value_4889_cce50a06"
,,,,,,,__export__.product_attribute_40_ba9aed44,__export__.product_attribute_value_8942_24e2001a
template_dmvw_-_ryl_dispo35000puff165ml_spring_collection,DMVW - RYL (Dispo)(35000Puff)(16.5mL) Spring Collection,__export__.product_category_12_40483604,consu,True,11.00,,__export__.product_attribute_38_3ff3f277,"__export__.product_attribute_value_7516_301de5d2,__export__.product_attribute_value_8504_aef68bfc"
,,,,,,,__export__.product_attribute_40_ba9aed44,__export__.product_attribute_value_8943_cd953f16
template_dmvw_-_ryl_classic_dispo_35000puff165ml,DMVW - RYL Classic (Dispo) (35000Puff)(16.5mL),__export__.product_category_12_40483604,consu,True,11.00,,__export__.product_attribute_38_3ff3f277,__export__.product_attribute_value_4094_7e4ff2ed
,,,,,,,__export__.product_attribute_40_ba9aed44,__export__.product_attribute_value_8943_cd953f16
template_dmvw_-_viho_super_charge_pro_dispo_20000puff21ml,DMVW - Viho Super Charge Pro (Dispo) (20000Puff)(21mL),__export__.product_category_12_40483604,consu,True,9.00,,__export__.product_attribute_38_3ff3f277,__export__.product_attribute_value_8416_09e44e25
,,,,,,,__export__.product_attribute_40_ba9aed44,__export__.product_attribute_value_8943_cd953f16
template_dmvw_-_viho_turbo_dispo_10000puff17ml,DMVW - Viho Turbo (Dispo) (10000Puff)(17mL),__export__.product_category_12_40483604,consu,True,4.95,,__export__.product_attribute_38_3ff3f277,__export__.product_attribute_value_4580_8a234273
,,,,,,,__export__.product_attribute_40_ba9aed44,__export__.product_attribute_value_8943_cd953f16
template_dmvw_-_viho_turbo_dispo_10000puff17ml_chrome_edt,DMVW - Viho Turbo (Dispo) (10000Puff)(17mL) Chrome Edt.,__export__.product_category_12_40483604,consu,True,4.95,,__export__.product_attribute_38_3ff3f277,__export__.product_attribute_value_7580_f692bc01
,,,,,,,__export__.product_attribute_40_ba9aed44,__export__.product_attribute_value_8943_cd953f16
template_dmvw_-_viho_turbo_dispo_10000puff17ml_galaxy_edt,DMVW - Viho Turbo (Dispo) (10000Puff)(17mL) Galaxy Edt.,__export__.product_category_12_40483604,consu,True,4.95,,__export__.product_attribute_38_3ff3f277,__export__.product_attribute_value_7507_767d8fc3
,,,,,,,__export__.product_attribute_40_ba9aed44,__export__.product_attribute_value_8943_cd953f16
template_dmvw_-_viho_turbo_dispo_10000puff17ml_satin_edt,DMVW - Viho Turbo (Dispo) (10000Puff)(17mL) Satin Edt.,__export__.product_category_12_40483604,consu,True,4.95,,__export__.product_attribute_38_3ff3f277,"__export__.product_attribute_value_7772_c6c59b92,__export__.product_attribute_value_8122_f50670f7,__export__.product_attribute_value_8281_9462c334"
,,,,,,,__export__.product_attribute_40_ba9aed44,__export__.product_attribute_value_8943_cd953f16
template_drly_-_dinner_lady_liq_fb100ml_tf-nic,DRLY - Dinner Lady (LIQ FB)(100mL) TF-Nic,__export__.product_category_12_40483604,consu,True,6.25,,__export__.product_attribute_38_3ff3f277,"__export__.product_attribute_value_7425_8b9be2b0,__export__.product_attribute_value_7489_91e98713,__export__.product_attribute_value_7549_cadd575f,__export__.product_attribute_value_7912_2b79d157,__export__.product_attribute_value_4207_d8178c38,__export__.product_attribute_value_8358_3e22c472,__export__.product_attribute_value_8456_c46f42d2"
,,,,,,,__export__.product_attribute_40_ba9aed44,"__export__.product_attribute_value_8942_24e2001a,__export__.product_attribute_value_8930_521b6c86,__export__.product_attribute_value_8939_ce32aa4e"
template_drly_-_dinner_lady_liq_salt30ml_tf-nic,DRLY - Dinner Lady (LIQ Salt)(30mL) TF-Nic,__export__.product_category_12_40483604,consu,True,6.25,,__export__.product_attribute_38_3ff3f277,"__export__.product_attribute_value_7489_91e98713,__export__.product_attribute_value_7912_2b79d157,__export__.product_attribute_value_4207_d8178c38,__export__.product_attribute_value_8351_323416c9"
,,,,,,,__export__.product_attribute_40_ba9aed44,"__export__.product_attribute_value_8928_e8ce44f0,__export__.product_attribute_value_8932_1892fa40,__export__.product_attribute_value_8943_cd953f16"
template_drly_-_fuyl_liq_fb100ml,DRLY - Fuyl (LIQ FB)(100mL),__export__.product_category_12_40483604,consu,True,4.95,,__export__.product_attribute_38_3ff3f277,"__export__.product_attribute_value_3564_e80c926e,__export__.product_attribute_value_3771_f3187170,__export__.product_attribute_value_4198_3f1fed48,__export__.product_attribute_value_4484_40ad4909,__export__.product_attribute_value_8355_5d687230,__export__.product_attribute_value_8367_855d2a4f"
,,,,,,,__export__.product_attribute_40_ba9aed44,"__export__.product_attribute_value_8930_521b6c86,__export__.product_attribute_value_8939_ce32aa4e"
template_drly_-_fuyl_liq_salt30ml,DRLY - Fuyl (LIQ Salt)(30mL),__export__.product_category_12_40483604,consu,True,4.95,,__export__.product_attribute_38_3ff3f277,"__export__.product_attribute_value_3564_e80c926e,__export__.product_attribute_value_4198_3f1fed48,__export__.product_attribute_value_8355_5d687230,__export__.product_attribute_value_8367_855d2a4f"
,,,,,,,__export__.product_attribute_40_ba9aed44,__export__.product_attribute_value_8928_e8ce44f0
template_drpm_-_candy_king_liq_fb100ml,DRPM - Candy King (LIQ FB)(100mL),__export__.product_category_12_40483604,consu,True,6.00,,__export__.product_attribute_38_3ff3f277,__export__.product_attribute_value_7465_2d4d42cc
,,,,,,,__export__.product_attribute_40_ba9aed44,__export__.product_attribute_value_8930_521b6c86
template_drpm_-_candy_king_liq_fb100ml_cookie_king,DRPM - Candy King (LIQ FB)(100mL) Cookie King,__export__.product_category_12_40483604,consu,True,6.00,,__export__.product_attribute_38_3ff3f277,"__export__.product_attribute_value_7602_cf4e7247,__export__.product_attribute_value_7694_e849b907,__export__.product_attribute_value_7954_087375c0"
,,,,,,,__export__.product_attribute_40_ba9aed44,"__export__.product_attribute_value_8942_24e2001a,__export__.product_attribute_value_8930_521b6c86,__export__.product_attribute_value_8939_ce32aa4e"
template_drpm_-_candy_king_liq_salt30ml,DRPM - Candy King (LIQ Salt)(30mL),__export__.product_category_12_40483604,consu,True,4.93,,__export__.product_attribute_38_3ff3f277,"__export__.product_attribute_value_7465_2d4d42cc,__export__.product_attribute_value_7809_85e7c7f5,__export__.product_attribute_value_7890_8128c9bb,__export__.product_attribute_value_8369_6edac4fa,__export__.product_attribute_value_8370_f1301a85,__export__.product_attribute_value_8373_a04b0258,__export__.product_attribute_value_5012_5908b0e9,__export__.product_attribute_value_8507_b8da3e2f"
,,,,,,,__export__.product_attribute_40_ba9aed44,"__export__.product_attribute_value_8932_1892fa40,__export__.product_attribute_value_8943_cd953f16"
template_dtrw_-_death_row_vapes_dispo_5000puff105ml,DTRW - Death Row Vapes (Dispo) (5000Puff)(10.5mL),__export__.product_category_12_40483604,consu,True,1.95,,__export__.product_attribute_38_3ff3f277,__export__.product_attribute_value_7581_5ab3008f
,,,,,,,__export__.product_attribute_40_ba9aed44,__export__.product_attribute_value_8943_cd953f16
template_dvdt_-_all_star_vape_disposable_30000puff19ml,DVDT - All Star Vape Disposable (30000Puff)(19mL),__export__.product_category_12_40483604,consu,True,4.95,,__export__.product_attribute_38_3ff3f277,"__export__.product_attribute_value_7520_968f4197,__export__.product_attribute_value_7678_b1a94ee6,__export__.product_attribute_value_7804_f28359fe,__export__.product_attribute_value_8097_8f64626b,__export__.product_attribute_value_4580_8a234273,__export__.product_attribute_value_5066_7c31bd17,__export__.product_attribute_value_5142_7a78f9ea,__export__.product_attribute_value_8496_bd7cc818"
,,,,,,,__export__.product_attribute_40_ba9aed44,__export__.product_attribute_value_8943_cd953f16
template_ejdp_-_food_fighter_liq_fb120ml,EJDP - Food Fighter (LIQ FB)(120mL),__export__.product_category_12_40483604,consu,True,5.75,,__export__.product_attribute_38_3ff3f277,"__export__.product_attribute_value_7575_46873f93,__export__.product_attribute_value_7576_13a36a0a,__export__.product_attribute_value_8195_f3f6e977,__export__.product_attribute_value_8196_db2c50f7,__export__.product_attribute_value_8411_42b2e644"
,,,,,,,__export__.product_attribute_40_ba9aed44,"__export__.product_attribute_value_8942_24e2001a,__export__.product_attribute_value_8930_521b6c86,__export__.product_attribute_value_8939_ce32aa4e"
template_ejdp_-_nitro_cold_brew_liq_fb100ml_coffee,EJDP - Nitro Cold Brew (LIQ FB)(100mL) Coffee,__export__.product_category_12_40483604,consu,True,5.74,,__export__.product_attribute_38_3ff3f277,"__export__.product_attribute_value_7400_9ea58836,__export__.product_attribute_value_7628_224e6432,__export__.product_attribute_value_7635_606291bd,__export__.product_attribute_value_7971_5462d057,__export__.product_attribute_value_8451_283c2a16,__export__.product_attribute_value_8497_7912ac0a"
,,,,,,,__export__.product_attribute_40_ba9aed44,"__export__.product_attribute_value_8942_24e2001a,__export__.product_attribute_value_8930_521b6c86,__export__.product_attribute_value_8939_ce32aa4e"
template_ejdp_-_nitro_cold_brew_liq_fb100ml_shakes,EJDP - Nitro Cold Brew (LIQ FB)(100mL) Shakes,__export__.product_category_12_40483604,consu,True,5.74,,__export__.product_attribute_38_3ff3f277,"__export__.product_attribute_value_4731_a80fe02a,__export__.product_attribute_value_8306_93ee05b8"
,,,,,,,__export__.product_attribute_40_ba9aed44,"__export__.product_attribute_value_8942_24e2001a,__export__.product_attribute_value_8930_521b6c86,__export__.product_attribute_value_8939_ce32aa4e"
template_ejdp_-_nitro_cold_brew_liq_salt30ml,EJDP - Nitro Cold Brew (LIQ Salt)(30mL),__export__.product_category_12_40483604,consu,True,5.75,,__export__.product_attribute_38_3ff3f277,"__export__.product_attribute_value_7401_f90267f9,__export__.product_attribute_value_7628_224e6432,__export__.product_attribute_value_7971_5462d057,__export__.product_attribute_value_4731_a80fe02a,__export__.product_attribute_value_8451_283c2a16"
,,,,,,,__export__.product_attribute_40_ba9aed44,"__export__.product_attribute_value_8928_e8ce44f0,__export__.product_attribute_value_8935_86d9c80a"
template_ejep_-_killa_fruits_liq_fb100ml_signature_tfn,EJEP - Killa Fruits (LIQ FB)(100mL) Signature TFN,__export__.product_category_12_40483604,consu,True,5.75,,__export__.product_attribute_38_3ff3f277,__export__.product_attribute_value_7811_f7b69f8f
,,,,,,,__export__.product_attribute_40_ba9aed44,__export__.product_attribute_value_8930_521b6c86
template_ejep_-_killa_fruits_liq_salt30ml,EJEP - Killa Fruits (LIQ Salt)(30mL),__export__.product_category_12_40483604,consu,True,5.75,,__export__.product_attribute_38_3ff3f277,__export__.product_attribute_value_7511_20efc9c4
,,,,,,,__export__.product_attribute_40_ba9aed44,__export__.product_attribute_value_8931_459a1bf6
template_ejep_-_ryse_dispo_12000puff18ml,EJEP - Ryse (Dispo) (12000Puff)(18mL),__export__.product_category_12_40483604,consu,True,3.95,,__export__.product_attribute_38_3ff3f277,"__export__.product_attribute_value_7503_3f471af5,__export__.product_attribute_value_3562_24c91600,__export__.product_attribute_value_3760_bd1646de,__export__.product_attribute_value_7962_9e00ba6c,__export__.product_attribute_value_4685_bf222ec0,__export__.product_attribute_value_4778_dadbd6f6,__export__.product_attribute_value_8339_3176f695,__export__.product_attribute_value_5155_d25e01b0,__export__.product_attribute_value_5207_aeb858a1"
,,,,,,,__export__.product_attribute_40_ba9aed44,__export__.product_attribute_value_8943_cd953f16
template_envi_-_bodega_bar_dispo_8000puff17ml,ENVI - Bodega Bar (Dispo) (8000Puff)(17mL),__export__.product_category_12_40483604,consu,True,1.95,,__export__.product_attribute_38_3ff3f277,"__export__.product_attribute_value_7461_d399f68d,__export__.product_attribute_value_7562_4901bedf,__export__.product_attribute_value_7729_8bd21895,__export__.product_attribute_value_7733_41df6673,__export__.product_attribute_value_7937_cc877821,__export__.product_attribute_value_4366_a9316414,__export__.product_attribute_value_4484_40ad4909,__export__.product_attribute_value_4877_353f8e25,__export__.product_attribute_value_8344_70745a32,__export__.product_attribute_value_8472_395dff75"
,,,,,,,__export__.product_attribute_40_ba9aed44,__export__.product_attribute_value_8943_cd953f16
template_estl_-_nic_fill_conc_70ml_nicotine_concentrate,ESTL - Nic Fill (Conc. 70mL) Nicotine Concentrate,__export__.product_category_12_40483604,consu,True,2.00,,__export__.product_attribute_38_3ff3f277,__export__.product_attribute_value_8440_9713ccaa
,,,,,,,__export__.product_attribute_40_ba9aed44,"__export__.product_attribute_value_8923_d6b4f83e,__export__.product_attribute_value_8939_ce32aa4e"
template_extc_-_evo_bar_etbc5000_dispo_5000puff13ml_slushie_edt,EXTC - EVO Bar ET/BC5000 (Dispo) (5000Puff)(13mL) Slushie Edt.,__export__.product_category_12_40483604,consu,True,1.95,,__export__.product_attribute_38_3ff3f277,__export__.product_attribute_value_7943_164d856a
,,,,,,,__export__.product_attribute_40_ba9aed44,__export__.product_attribute_value_8943_cd953f16
template_flum_-_flum_float_dispo_3000puff8ml,FLUM - Flum Float (Dispo) (3000Puff)(8mL),__export__.product_category_12_40483604,consu,True,2.95,,__export__.product_attribute_38_3ff3f277,__export__.product_attribute_value_3398_4b88f81c
,,,,,,,__export__.product_attribute_40_ba9aed44,__export__.product_attribute_value_8943_cd953f16
template_flum_-_flum_pebble_dispo_6000puff14ml,FLUM - Flum Pebble (Dispo) (6000Puff)(14mL),__export__.product_category_12_40483604,consu,True,7.92,,__export__.product_attribute_38_3ff3f277,"__export__.product_attribute_value_7547_badda725,__export__.product_attribute_value_8038_53de1763,__export__.product_attribute_value_8179_500d0b24"
,,,,,,,__export__.product_attribute_40_ba9aed44,__export__.product_attribute_value_8943_cd953f16
template_flvr_-_esco_barskilo_mesh_max_dispo_4000puff9ml,FLVR - Esco Bars/Kilo Mesh Max (Dispo) (4000Puff)(9mL),__export__.product_category_12_40483604,consu,True,0.75,,__export__.product_attribute_38_3ff3f277,"__export__.product_attribute_value_7559_67f9f50b,__export__.product_attribute_value_8223_8c01dc41"
,,,,,,,__export__.product_attribute_40_ba9aed44,__export__.product_attribute_value_8943_cd953f16
template_flvr_-_frusion_juice_liq_salt30ml,FLVR - Frusion Juice (LIQ Salt)(30mL),__export__.product_category_12_40483604,consu,True,3.95,,__export__.product_attribute_38_3ff3f277,__export__.product_attribute_value_7625_c007dd7f
,,,,,,,__export__.product_attribute_40_ba9aed44,__export__.product_attribute_value_8931_459a1bf6
template_flvr_-_kilo_liq_fb100ml_moo,FLVR - Kilo (LIQ FB)(100mL) Moo,__export__.product_category_12_40483604,consu,True,5.50,,__export__.product_attribute_38_3ff3f277,"__export__.product_attribute_value_7631_8fc589b8,__export__.product_attribute_value_8359_8a5d6ed2"
,,,,,,,__export__.product_attribute_40_ba9aed44,"__export__.product_attribute_value_8930_521b6c86,__export__.product_attribute_value_8939_ce32aa4e"
template_flvr_-_kilo_liq_fb100ml_revival,FLVR - Kilo (LIQ FB)(100mL) Revival,__export__.product_category_12_40483604,consu,True,5.50,,__export__.product_attribute_38_3ff3f277,"__export__.product_attribute_value_7560_9def9ee9,__export__.product_attribute_value_7674_9d393168"
,,,,,,,__export__.product_attribute_40_ba9aed44,__export__.product_attribute_value_8942_24e2001a
template_flvr_-_kilo_omg_wtf_liq_fb100ml_tfn,FLVR - Kilo OMG WTF (LIQ FB)(100mL) TFN,__export__.product_category_12_40483604,consu,True,6.00,,__export__.product_attribute_38_3ff3f277,"__export__.product_attribute_value_7533_0a89995f,__export__.product_attribute_value_8462_1295fe37"
,,,,,,,__export__.product_attribute_40_ba9aed44,"__export__.product_attribute_value_8930_521b6c86,__export__.product_attribute_value_8939_ce32aa4e"
template_flvr_-_kilo_omg_wtf_liq_salt30ml_tfn,FLVR - Kilo OMG WTF (LIQ Salt)(30mL) TFN,__export__.product_category_12_40483604,consu,True,4.95,,__export__.product_attribute_38_3ff3f277,__export__.product_attribute_value_7533_0a89995f
,,,,,,,__export__.product_attribute_40_ba9aed44,__export__.product_attribute_value_8931_459a1bf6
template_flvr_-_mighty_vapors_liq_fb100ml,FLVR - Mighty Vapors (LIQ FB)(100mL),__export__.product_category_12_40483604,consu,True,6.00,,__export__.product_attribute_38_3ff3f277,__export__.product_attribute_value_7974_64d326f8
,,,,,,,__export__.product_attribute_40_ba9aed44,__export__.product_attribute_value_8930_521b6c86
template_flvr_-_mighty_vapors_liq_fb100ml_hulk_tears,FLVR - Mighty Vapors (LIQ FB)(100mL) Hulk Tears,__export__.product_category_12_40483604,consu,True,6.00,,__export__.product_attribute_38_3ff3f277,"__export__.product_attribute_value_7728_670fbf61,__export__.product_attribute_value_7735_81c359f1,__export__.product_attribute_value_7791_195db84b,__export__.product_attribute_value_7833_99e2490b,__export__.product_attribute_value_7834_1d5d155b,__export__.product_attribute_value_8275_27e01bbd"
,,,,,,,__export__.product_attribute_40_ba9aed44,"__export__.product_attribute_value_8942_24e2001a,__export__.product_attribute_value_8930_521b6c86,__export__.product_attribute_value_8939_ce32aa4e"
template_flvr_-_mighty_vapors_liq_salt30ml_hulk_tears,FLVR - Mighty Vapors (LIQ Salt)(30mL) Hulk Tears,__export__.product_category_12_40483604,consu,True,6.00,,__export__.product_attribute_38_3ff3f277,__export__.product_attribute_value_7734_38417776
,,,,,,,__export__.product_attribute_40_ba9aed44,__export__.product_attribute_value_8943_cd953f16
template_fnst_-_finest_liq_fb100ml_dessert_edt,FNST - Finest (LIQ FB)(100mL) Dessert Edt.,__export__.product_category_12_40483604,consu,True,6.75,,__export__.product_attribute_38_3ff3f277,"__export__.product_attribute_value_7888_260cc26d,__export__.product_attribute_value_8449_b72d66a5"
,,,,,,,__export__.product_attribute_40_ba9aed44,__export__.product_attribute_value_8939_ce32aa4e
template_fnst_-_finest_liq_salt30ml_candy_edt,FNST - Finest (LIQ Salt)(30mL) Candy Edt.,__export__.product_category_12_40483604,consu,True,5.50,,__export__.product_attribute_38_3ff3f277,"__export__.product_attribute_value_7433_4448ba9b,__export__.product_attribute_value_7534_87bf42b6,__export__.product_attribute_value_7643_b682e758,__export__.product_attribute_value_7773_e328815e,__export__.product_attribute_value_7947_028a49f3,__export__.product_attribute_value_8305_c9644f14,__export__.product_attribute_value_4892_3a68e25c"
,,,,,,,__export__.product_attribute_40_ba9aed44,"__export__.product_attribute_value_8931_459a1bf6,__export__.product_attribute_value_8943_cd953f16"
template_fnst_-_finest_liq_salt30ml_dessert_edt,FNST - Finest (LIQ Salt)(30mL) Dessert Edt.,__export__.product_category_12_40483604,consu,True,5.50,,__export__.product_attribute_38_3ff3f277,"__export__.product_attribute_value_7888_260cc26d,__export__.product_attribute_value_8329_ff3bd3f9,__export__.product_attribute_value_8449_b72d66a5"
,,,,,,,__export__.product_attribute_40_ba9aed44,"__export__.product_attribute_value_8931_459a1bf6,__export__.product_attribute_value_8943_cd953f16"
template_fnst_-_finest_liq_salt30ml_mint_edt,FNST - Finest (LIQ Salt)(30mL) Mint Edt.,__export__.product_category_12_40483604,consu,True,5.50,,__export__.product_attribute_38_3ff3f277,__export__.product_attribute_value_3760_bd1646de
,,,,,,,__export__.product_attribute_40_ba9aed44,__export__.product_attribute_value_8943_cd953f16
template_fnst_-_swft_meta_dispo_30000puff24ml,FNST - SWFT Meta (Dispo) (30000Puff)(24mL),__export__.product_category_12_40483604,consu,True,9.00,,__export__.product_attribute_38_3ff3f277,"__export__.product_attribute_value_7931_aa69f899,__export__.product_attribute_value_4774_b9ab99ab,__export__.product_attribute_value_8383_7d3a4d38"
,,,,,,,__export__.product_attribute_40_ba9aed44,__export__.product_attribute_value_8943_cd953f16
template_fnst_-_swft_mod_dispo_5000puff15ml,FNST - SWFT Mod (Dispo) (5000Puff)(15mL),__export__.product_category_12_40483604,consu,True,2.95,,__export__.product_attribute_38_3ff3f277,"__export__.product_attribute_value_3858_c37b2dd5,__export__.product_attribute_value_8168_e3ece769,__export__.product_attribute_value_8214_7ba9bcd1,__export__.product_attribute_value_8231_3a64d327,__export__.product_attribute_value_8368_249e1d3f,__export__.product_attribute_value_5218_f00abb62"
,,,,,,,__export__.product_attribute_40_ba9aed44,__export__.product_attribute_value_8943_cd953f16
template_frfm_-_esco_barfruitia_dispo_6000puff15ml,FRFM - Esco Bar/Fruitia (Dispo) (6000Puff)(15mL),__export__.product_category_12_40483604,consu,True,1.95,,__export__.product_attribute_38_3ff3f277,"__export__.product_attribute_value_8132_b363dda7,__export__.product_attribute_value_8262_a78d49ad"
,,,,,,,__export__.product_attribute_40_ba9aed44,__export__.product_attribute_value_8943_cd953f16
template_frfm,FRFM,__export__.product_category_12_40483604,consu,True,1.95,,__export__.product_attribute_38_3ff3f277,__export__.product_attribute_value_7700_531b7c14
,,,,,,,__export__.product_attribute_40_ba9aed44,__export__.product_attribute_value_8943_cd953f16
template_frfm_-_fifty_barfruitia_dispo_20000puff18ml,FRFM - Fifty Bar/Fruitia  (Dispo) (20000Puff)(18mL),__export__.product_category_12_40483604,consu,True,11.00,,__export__.product_attribute_38_3ff3f277,__export__.product_attribute_value_4595_a3625f38
,,,,,,,__export__.product_attribute_40_ba9aed44,__export__.product_attribute_value_8943_cd953f16
template_frfm_-_fruitia_liq_fb100ml_extra_ice,FRFM - Fruitia (LIQ FB)(100mL) Extra Ice,__export__.product_category_12_40483604,consu,True,3.95,,__export__.product_attribute_38_3ff3f277,__export__.product_attribute_value_8095_42a4aa7a
,,,,,,,__export__.product_attribute_40_ba9aed44,"__export__.product_attribute_value_8930_521b6c86,__export__.product_attribute_value_8939_ce32aa4e"
template_frfm_-_fruitia_liq_fb60ml,FRFM - Fruitia (LIQ FB)(60mL),__export__.product_category_12_40483604,consu,True,5.00,,__export__.product_attribute_38_3ff3f277,"__export__.product_attribute_value_7431_88464ab0,__export__.product_attribute_value_3398_4b88f81c,__export__.product_attribute_value_7494_b98f764a,__export__.product_attribute_value_7747_095d9e89,__export__.product_attribute_value_8129_acad787d,__export__.product_attribute_value_8150_60e905ab,__export__.product_attribute_value_4574_c9af2999"
,,,,,,,__export__.product_attribute_40_ba9aed44,"__export__.product_attribute_value_8942_24e2001a,__export__.product_attribute_value_8930_521b6c86,__export__.product_attribute_value_8939_ce32aa4e"
template_frfm_-_fruitia_liq_salt30ml,FRFM - Fruitia (LIQ Salt)(30mL),__export__.product_category_12_40483604,consu,True,5.00,,__export__.product_attribute_38_3ff3f277,"__export__.product_attribute_value_7431_88464ab0,__export__.product_attribute_value_8151_8999e2e5,__export__.product_attribute_value_8325_0a1ba790,__export__.product_attribute_value_8393_1bd2249d"
,,,,,,,__export__.product_attribute_40_ba9aed44,"__export__.product_attribute_value_8932_1892fa40,__export__.product_attribute_value_8943_cd953f16"
template_frfm_-_fruitia_liq_salt30ml_extra_ice,FRFM - Fruitia (LIQ Salt)(30mL) Extra Ice,__export__.product_category_12_40483604,consu,True,3.95,,__export__.product_attribute_38_3ff3f277,"__export__.product_attribute_value_7431_88464ab0,__export__.product_attribute_value_8150_60e905ab"
,,,,,,,__export__.product_attribute_40_ba9aed44,"__export__.product_attribute_value_8932_1892fa40,__export__.product_attribute_value_8943_cd953f16"
